dispatch_date,dispatch_time,address_block,lat,lon,district_01,district_02,district_03,district_05,district_06,district_07,district_08,district_09,district_12,district_14,district_15,district_16,district_17,district_18,district_19,district_22,district_24,district_25,district_26,district_35,district_39,district_77,psa_1,psa_2,psa_3,psa_4,psa_5,psa_A,crime_Aggravated Assault Firearm,crime_Aggravated Assault No Firearm,crime_All Other Offenses,crime_Arson,crime_Burglary Non-Residential,crime_Burglary Residential,crime_DRIVING UNDER THE INFLUENCE,crime_Disorderly Conduct,crime_Embezzlement,crime_Forgery and Counterfeiting,crime_Fraud,crime_Gambling Violations,crime_Homicide - Criminal,crime_Homicide - Gross Negligence,crime_Homicide - Justifiable,crime_Liquor Law Violations,crime_Motor Vehicle Theft,crime_Narcotic / Drug Law Violations,crime_Offenses Against Family and Children,crime_Other Assaults,crime_Other Sex Offenses (Not Commercialized),crime_Prostitution and Commercialized Vice,crime_Public Drunkenness,crime_Rape,crime_Receiving Stolen Property,crime_Robbery Firearm,crime_Robbery No Firearm,crime_Theft from Vehicle,crime_Thefts,crime_Vagrancy/Loitering,crime_Vandalism/Criminal Mischief,crime_Weapon Violations,dispatch_date_dt,hour_sin,hour_cos,month_sin,month_cos,day_of_week_sin,day_of_week_cos,geometry,tract_id,avg_wind_speed_mph,precipitation_inches,snowfall_inches,snow_depth_inches,max_temp_f,min_temp_f,pop_total,income_median,median_age,poverty_rate,vacancy_rate,renter_occupancy_rate,area_sq_km,pop_density_sq_km
2025-07-18,2025-07-21 11:32:00,200 BLOCK S 47TH ST,39.95515969,-75.21577045,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-07-18,0.258819045102521,-0.9659258262890682,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,POINT (-75.21577045 39.95515969),42101008602,7.4,0.0,0.0,0.0,85.0,76.0,2805.0,32127.0,29.1,0.21711229946524063,0.178743961352657,0.8045751633986928,0.369142,7598.701854570869
2025-07-18,2025-07-21 16:36:00,4800 BLOCK MARKET ST,39.95873068,-75.21816691,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-07-18,-0.8660254037844385,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,POINT (-75.21816691 39.95873068),42101008602,7.4,0.0,0.0,0.0,85.0,76.0,2805.0,32127.0,29.1,0.21711229946524063,0.178743961352657,0.8045751633986928,0.369142,7598.701854570869
2025-07-18,2025-07-21 20:32:00,5700 BLOCK WALNUT ST,39.95841709,-75.23570133,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-07-18,-0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,POINT (-75.23570133 39.95841709),42101008400,7.4,0.0,0.0,0.0,85.0,76.0,5319.0,53182.0,30.7,0.22974243278811807,0.12312892322549493,0.44713656387665196,0.501765,10600.579952766733
2025-07-18,2025-07-21 00:21:00,7900 BLOCK OXFORD AVE,40.07487426,-75.08424788,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-07-18,0.0,1.0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,POINT (-75.08424788 40.07487426),42101034100,7.4,0.0,0.0,0.0,85.0,76.0,5708.0,72275.0,39.4,0.0720042046250876,0.02454642475987193,0.45149525893508385,1.333267,4281.21299034627
2025-07-18,2025-07-21 00:52:00,7900 BLOCK OXFORD AVE,40.07487426,-75.08424788,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-07-18,0.0,1.0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,POINT (-75.08424788 40.07487426),42101034100,7.4,0.0,0.0,0.0,85.0,76.0,5708.0,72275.0,39.4,0.0720042046250876,0.02454642475987193,0.45149525893508385,1.333267,4281.21299034627
2025-07-18,2025-07-21 09:31:00,700 BLOCK ADAMS AVE,40.03217549,-75.10709041,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-07-18,0.7071067811865476,-0.7071067811865475,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,POINT (-75.10709041 40.03217549),42101029100,7.4,0.0,0.0,0.0,85.0,76.0,3994.0,26290.0,43.9,0.43465197796695043,0.08227498619547212,0.5734055354993983,1.32755,3008.5495838198185
2025-07-18,2025-07-21 11:05:00,7400 BLOCK BUSTLETON AVE,40.04991397,-75.05808695,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-07-18,0.258819045102521,-0.9659258262890682,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,POINT (-75.05808695 40.04991397),42101033400,7.4,0.0,0.0,0.0,85.0,76.0,5610.0,55102.0,39.5,0.21729055258467023,0.028965517241379312,0.4824810606060606,1.218434,4604.270727835894
2025-07-18,2025-07-21 11:10:00,2100 BLOCK COTTMAN AVE,40.04999257,-75.06289594,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-07-18,0.258819045102521,-0.9659258262890682,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,POINT (-75.06289594 40.04999257),42101033500,7.4,0.0,0.0,0.0,85.0,76.0,4053.0,47289.0,31.4,0.1855415741426104,0.018577834721332478,0.5006527415143603,0.942793,4298.928821066766
2025-07-18,2025-07-21 11:30:00,600 BLOCK FOULKROD ST,40.03558068,-75.10740858,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-07-18,0.258819045102521,-0.9659258262890682,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,POINT (-75.10740858 40.03558068),42101029100,7.4,0.0,0.0,0.0,85.0,76.0,3994.0,26290.0,43.9,0.43465197796695043,0.08227498619547212,0.5734055354993983,1.32755,3008.5495838198185
2025-07-18,2025-07-21 14:16:00,7400 BLOCK BUSTLETON AVE,40.04991397,-75.05808695,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-07-18,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,POINT (-75.05808695 40.04991397),42101033400,7.4,0.0,0.0,0.0,85.0,76.0,5610.0,55102.0,39.5,0.21729055258467023,0.028965517241379312,0.4824810606060606,1.218434,4604.270727835894
2025-07-18,2025-07-21 17:43:00,600 BLOCK FOULKROD ST,40.03558068,-75.10740858,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-07-18,-0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,POINT (-75.10740858 40.03558068),42101029100,7.4,0.0,0.0,0.0,85.0,76.0,3994.0,26290.0,43.9,0.43465197796695043,0.08227498619547212,0.5734055354993983,1.32755,3008.5495838198185
2025-07-18,2025-07-21 22:10:00,7900 BLOCK OXFORD AVE,40.07487426,-75.08424788,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-07-18,-0.5000000000000004,0.8660254037844384,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,POINT (-75.08424788 40.07487426),42101034100,7.4,0.0,0.0,0.0,85.0,76.0,5708.0,72275.0,39.4,0.0720042046250876,0.02454642475987193,0.45149525893508385,1.333267,4281.21299034627
2025-07-18,2025-07-21 12:35:00,400 BLOCK W CHELTENHAM AVE,40.05485253,-75.12547809,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-07-18,1.2246467991473532e-16,-1.0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,POINT (-75.12547809 40.05485253),42101027100,7.4,0.0,0.0,0.0,85.0,76.0,2638.0,60255.0,40.4,0.17854435178165276,0.03038674033149171,0.2611585944919278,0.372278,7086.102321383482
2025-07-18,2025-07-21 18:29:00,3100 BLOCK N BROAD ST,40.00116368,-75.15251649,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2025-07-18,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,POINT (-75.15251649 40.00116368),42101020000,7.4,0.0,0.0,0.0,85.0,76.0,1475.0,18510.0,22.3,0.29627118644067796,0.25290697674418605,0.6964980544747081,0.316676,4657.75745556973
2025-07-18,2025-07-21 15:17:00,1100 BLOCK S 27TH ST,39.93927875,-75.18852589,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-07-18,-0.7071067811865471,-0.7071067811865479,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,POINT (-75.18852589 39.93927875),42101003300,7.4,0.0,0.0,0.0,85.0,76.0,6546.0,80850.0,34.2,0.2231897341888176,0.1988322065150584,0.6095128500191791,1.062354,6161.787878616732
2025-07-18,2025-07-21 21:12:00,2500 BLOCK HOBSON ST,39.91878867,-75.23253257,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-07-18,-0.7071067811865477,0.7071067811865474,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,POINT (-75.23253257 39.91878867),42101006200,7.4,0.0,0.0,0.0,85.0,76.0,4566.0,48634.0,38.9,0.11519929916776171,0.04677695379349686,0.5505685218432077,0.509636,8959.33568272257
2025-07-18,2025-07-21 16:38:00,700 BLOCK S 20TH ST,39.94283398,-75.17570717,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-07-18,-0.8660254037844385,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,POINT (-75.17570717 39.94283398),42101001400,7.4,0.0,0.0,0.0,85.0,76.0,4186.0,98981.0,36.2,0.12971810797897754,0.13110749185667753,0.5042174320524836,0.315832,13253.881810582841
2025-07-18,2025-07-21 08:49:00,4500 BLOCK CASTOR AVE,40.01884225,-75.09706158,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-07-18,0.8660254037844387,-0.4999999999999998,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,POINT (-75.09706158 40.01884225),42101029200,7.4,0.0,0.0,0.0,85.0,76.0,3980.0,77816.0,33.7,0.15125628140703518,0.10365058670143416,0.12290909090909091,1.732847,2296.798274746703
2025-07-18,2025-07-21 08:56:00,7700 BLOCK FRANKFORD AVE,40.03940218,-75.03285621,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-07-18,0.8660254037844387,-0.4999999999999998,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,POINT (-75.03285621 40.03940218),42101032900,7.4,0.0,0.0,0.0,85.0,76.0,3636.0,57571.0,50.0,0.09515951595159516,0.08999037536092397,0.3590692755156002,0.922922,3939.6612064724864
2025-07-18,2025-07-21 11:19:00,6600 BLOCK E ROOSEVELT BLV,40.03640724,-75.06323085,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-07-18,0.258819045102521,-0.9659258262890682,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,POINT (-75.06323085 40.03640724),42101031600,7.4,0.0,0.0,0.0,85.0,76.0,6034.0,42176.0,42.2,0.3122306927411336,0.08606921029281278,0.3533980582524272,0.713953,8451.536725806882
2025-07-18,2025-07-21 11:49:00,7000 BLOCK FRANKFORD AVE,40.03361215,-75.04624714,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-07-18,0.258819045102521,-0.9659258262890682,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,POINT (-75.04624714 40.03361215),42101032600,7.4,0.0,0.0,0.0,85.0,76.0,7249.0,80283.0,32.7,0.09104704097116843,0.0441701851250406,0.20047570506286103,0.809898,8950.509817285634
2025-07-18,2025-07-21 16:03:00,5500 BLOCK TULIP ST,40.01223821,-75.06693892,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-07-18,-0.8660254037844385,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,POINT (-75.06693892 40.01223821),42101029800,7.4,0.0,0.0,0.0,85.0,76.0,5041.0,47292.0,31.2,0.3275143820670502,0.11079545454545454,0.4946751863684771,0.649155,7765.479739045374
2025-07-18,2025-07-21 10:25:00,5200 BLOCK GERMANTOWN AVE,40.03134716,-75.16747661,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-07-18,0.49999999999999994,-0.8660254037844387,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,POINT (-75.16747661 40.03134716),42101024200,7.4,0.0,0.0,0.0,85.0,76.0,4743.0,46144.0,37.5,0.24604680581910182,0.06644034917555772,0.5766233766233766,0.53206,8914.408149456829
2025-07-18,2025-07-21 16:01:00,2900 BLOCK N BROAD ST,39.99643223,-75.15606882,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-07-18,-0.8660254037844385,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,POINT (-75.15606882 39.99643223),42101017300,7.4,0.0,0.0,0.0,85.0,76.0,2704.0,26875.0,24.9,0.41789940828402367,0.14375490966221524,0.5669724770642202,0.874586,3091.748553029662
2025-07-18,2025-07-21 21:29:00,5100 BLOCK N 2ND ST,40.02826616,-75.12745945,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2025-07-18,-0.7071067811865477,0.7071067811865474,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,POINT (-75.12745945 40.02826616),42101028600,7.4,0.0,0.0,0.0,85.0,76.0,7170.0,60892.0,34.2,0.21743375174337518,0.04200442151805453,0.31076923076923074,0.717845,9988.228656604142
2025-07-18,2025-07-21 17:44:00,2000 BLOCK MARKET ST,39.95339046,-75.17464833,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-07-18,-0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,POINT (-75.17464833 39.95339046),42101000401,7.4,0.0,0.0,0.0,85.0,76.0,2857.0,89663.0,33.7,0.1785089254462723,0.11757215619694397,0.683982683982684,0.214766,13302.850544313345
2025-07-18,2025-07-21 17:22:00,5100 BLOCK LANCASTER AVE,39.97706097,-75.22640553,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-07-18,-0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,POINT (-75.22640553 39.97706097),42101011100,7.4,0.0,0.0,0.0,85.0,76.0,3993.0,47632.0,40.3,0.2727272727272727,0.25282277859597446,0.4947437582128778,1.301411,3068.20827547946
2025-07-18,2025-07-21 17:51:00,5100 BLOCK LANCASTER AVE,39.97706097,-75.22640553,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-07-18,-0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,POINT (-75.22640553 39.97706097),42101011100,7.4,0.0,0.0,0.0,85.0,76.0,3993.0,47632.0,40.3,0.2727272727272727,0.25282277859597446,0.4947437582128778,1.301411,3068.20827547946
2025-07-18,2025-07-21 12:55:00,1200 BLOCK ALLENGROVE ST,40.02245003,-75.0867851,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-07-18,1.2246467991473532e-16,-1.0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,POINT (-75.0867851 40.02245003),42101030100,7.4,0.0,0.0,0.0,85.0,76.0,6446.0,-666666666.0,37.2,0.394663357120695,0.07492997198879552,0.45533686601059803,0.725113,8889.648923684997
2025-07-18,2025-07-21 15:45:00,2900 BLOCK Princeton Ave,40.04000389,-75.05509244,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-07-18,-0.7071067811865471,-0.7071067811865479,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,POINT (-75.05509244 40.04000389),42101031502,7.4,0.0,0.0,0.0,85.0,76.0,3597.0,45282.0,35.8,0.1479010286349736,0.02857142857142857,0.4577677224736048,0.578101,6222.096138909983
2025-07-18,2025-07-21 16:50:00,4000 BLOCK LANCASTER AVE,39.96363348,-75.20375997,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-07-18,-0.8660254037844385,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,POINT (-75.20375997 39.96363348),42101010600,7.4,0.0,0.0,0.0,85.0,76.0,1610.0,19013.0,43.1,0.4993788819875776,0.17969661610268378,0.7425320056899004,0.265466,6064.8067925836085
2025-07-18,2025-07-21 01:34:00,3900 BLOCK ARAMINGO AVE,39.99727725,-75.08841116,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-07-18,0.25881904510252074,0.9659258262890683,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,POINT (-75.08841116 39.99727725),42101037900,7.4,0.0,0.0,0.0,85.0,76.0,4874.0,81528.0,39.0,0.12700041034058268,0.12851096575606002,0.22119205298013245,1.374524,3545.9548178132936
2025-07-18,2025-07-21 03:48:00,3900 BLOCK ARAMINGO AVE,39.99727725,-75.08841116,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-07-18,0.7071067811865476,0.7071067811865476,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,POINT (-75.08841116 39.99727725),42101037900,7.4,0.0,0.0,0.0,85.0,76.0,4874.0,81528.0,39.0,0.12700041034058268,0.12851096575606002,0.22119205298013245,1.374524,3545.9548178132936
2025-07-18,2025-07-21 16:12:00,3700 BLOCK ARAMINGO AVE,39.9945114,-75.09225165,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-07-18,-0.8660254037844385,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,POINT (-75.09225165 39.9945114),42101037900,7.4,0.0,0.0,0.0,85.0,76.0,4874.0,81528.0,39.0,0.12700041034058268,0.12851096575606002,0.22119205298013245,1.374524,3545.9548178132936
2025-07-18,2025-07-21 23:47:00,4100 BLOCK ELBRIDGE ST,40.02810951,-75.05691153,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2025-07-18,-0.25881904510252157,0.9659258262890681,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,POINT (-75.05691153 40.02810951),42101032000,7.4,0.0,0.0,0.0,85.0,76.0,7695.0,60957.0,30.8,0.23196881091617932,0.05471698113207547,0.2998003992015968,0.681549,11290.457472610187
2025-07-18,2025-07-21 09:38:00,200 BLOCK W ALLEGHENY AVE,39.99962006,-75.13470789,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2025-07-18,0.7071067811865476,-0.7071067811865475,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,POINT (-75.13470789 39.99962006),42101019501,7.4,0.0,0.0,0.0,85.0,76.0,4720.0,25590.0,37.9,0.40826271186440677,0.07710960232783705,0.6379400945874935,0.393883,11983.253910425177
2025-07-18,2025-07-21 10:34:00,5500 BLOCK DELANCEY ST,39.95508388,-75.23328152,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2025-07-18,0.49999999999999994,-0.8660254037844387,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,POINT (-75.23328152 39.95508388),42101008400,7.4,0.0,0.0,0.0,85.0,76.0,5319.0,53182.0,30.7,0.22974243278811807,0.12312892322549493,0.44713656387665196,0.501765,10600.579952766733
2025-07-18,2025-07-21 16:38:00,5400 BLOCK WYALUSING AVE,39.96904251,-75.23025659,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2025-07-18,-0.8660254037844385,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,POINT (-75.23025659 39.96904251),42101010200,7.4,0.0,0.0,0.0,85.0,76.0,3426.0,23750.0,32.0,0.3814944541739638,0.1124859392575928,0.623574144486692,0.360618,9500.357719248623
2025-07-18,2025-07-21 21:01:00,2300 BLOCK N 25TH ST,39.99043949,-75.17380786,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2025-07-18,-0.7071067811865477,0.7071067811865474,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,POINT (-75.17380786 39.99043949),42101016901,7.4,0.0,0.0,0.0,85.0,76.0,3319.0,38958.0,41.3,0.3326303103344381,0.19592875318066158,0.4224683544303797,0.512907,6470.958672819829
